Toewijzingen-Kandidaat;id,idExtern,idGegevensbeheerder,code,status,detailStatus,aantalKinderen,aantalVolwassenen,positie,relatie,verzamelinkomen,verzamelinkomenEU
Toewijzingen-NatuurlijkPersoon;allOf: Toewijzingen-Relatie,voornaam,achternaam,geboortedatum,geslacht,initialen,inkomens,opleiding,roepnaam,signaleringen,tussenvoegsels
Toewijzingen-Opleiding;id,idExtern,idGegevensbeheerder,code,begindatum,einddatum,instelling,niveau,plaats,studentnummer
Toewijzingen-Overeenkomst;id,idExtern,idGegevensbeheerder,code,soort,detailSoort,begindatum,einddatum,prijscomponenten
Toewijzingen-Relatie;id,idExtern,idGegevensbeheerder,code,soort,rollen
Toewijzingen-Relatierol;id,idExtern,idGegevensbeheerder,code,soort,naam
Toewijzingen-Signalering;id,idExtern,idGegevensbeheerder,code,soort,status,detailStatus,begindatum,einddatum
Toewijzingen-Toewijzing;id,idExtern,idGegevensbeheerder,code,datum,aanvullendeDoelgroep,doelgroep,eenheid,huishoudgrootte,kandidaat,overeenkomst,Rekenhuur,Rekeninkomen,voorrangsregelingen,extra-attributen,informatieobjecten
Toewijzingen-Voorrangsregeling;id,idExtern,idGegevensbeheerder,code,soort,detailSoort,naam,begindatum,einddatum,profiel
Toewijzingen-VoorrangsregelingProfiel;id,idExtern,idGegevensbeheerder,code,eenheidSoorten,huidigeOppervlakte,huidigeVerdieping,huurInkomenTabel,maximumBrutoHuur,maximumKamers,minimumBrutoHuur,minimumKamers,minimumOppervlakte,toegankelijkheidslabels
